"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	Count
	"Thyroid"	"32010"	"Female"	"F"	" Worcester, MA-CT  "	"49340"	"2009"	"2009"	89
	"Thyroid"	"32010"	"Female"	"F"	" Worcester, MA-CT  "	"49340"	"2010"	"2010"	117
	"Thyroid"	"32010"	"Female"	"F"	" Worcester, MA-CT  "	"49340"	"2011"	"2011"	117
	"Thyroid"	"32010"	"Female"	"F"	" Worcester, MA-CT  "	"49340"	"2012"	"2012"	130
	"Thyroid"	"32010"	"Female"	"F"	" Worcester, MA-CT  "	"49340"	"2013"	"2013"	137
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"1999"	"1999"	37
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2000"	"2000"	43
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2001"	"2001"	26
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2002"	"2002"	38
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2003"	"2003"	45
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2004"	"2004"	47
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2005"	"2005"	45
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2006"	"2006"	56
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2007"	"2007"	57
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2008"	"2008"	56
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2009"	"2009"	59
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2010"	"2010"	68
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2011"	"2011"	64
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2012"	"2012"	72
	"Thyroid"	"32010"	"Female"	"F"	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"2013"	"2013"	70
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"1999"	"1999"	4697
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2000"	"2000"	5096
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2001"	"2001"	5661
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2002"	"2002"	5723
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2003"	"2003"	6367
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2004"	"2004"	7154
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2005"	"2005"	7627
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2006"	"2006"	8285
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2007"	"2007"	8819
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2008"	"2008"	10024
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2009"	"2009"	10310
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2010"	"2010"	10595
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2011"	"2011"	10803
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2012"	"2012"	11168
	"Thyroid"	"32010"	"Female"	"F"	"Other"	"99999"	"2013"	"2013"	11159
	"Thyroid"	"32010"	"Male"	"M"	" Akron, OH  "	"10420"	"2009"	"2009"	23
	"Thyroid"	"32010"	"Male"	"M"	" Akron, OH  "	"10420"	"2010"	"2010"	24
	"Thyroid"	"32010"	"Male"	"M"	" Akron, OH  "	"10420"	"2011"	"2011"	32
	"Thyroid"	"32010"	"Male"	"M"	" Akron, OH  "	"10420"	"2012"	"2012"	20
	"Thyroid"	"32010"	"Male"	"M"	" Akron, OH  "	"10420"	"2013"	"2013"	32
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"1999"	"1999"	16
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2000"	"2000"	20
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2002"	"2002"	20
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2004"	"2004"	21
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2005"	"2005"	25
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2006"	"2006"	40
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2007"	"2007"	26
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2008"	"2008"	33
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2009"	"2009"	31
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2010"	"2010"	42
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2011"	"2011"	36
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2012"	"2012"	46
	"Thyroid"	"32010"	"Male"	"M"	" Albany-Schenectady-Troy, NY  "	"10580"	"2013"	"2013"	35
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"1999"	"1999"	17
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2000"	"2000"	23
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2001"	"2001"	24
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2002"	"2002"	36
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2003"	"2003"	23
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2004"	"2004"	28
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2005"	"2005"	21
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2006"	"2006"	22
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2007"	"2007"	26
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2008"	"2008"	21
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2009"	"2009"	28
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2010"	"2010"	33
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2011"	"2011"	36
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2012"	"2012"	32
	"Thyroid"	"32010"	"Male"	"M"	" Albuquerque, NM  "	"10740"	"2013"	"2013"	51
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"1999"	"1999"	18
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2000"	"2000"	30
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2001"	"2001"	27
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2002"	"2002"	41
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2003"	"2003"	28
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2004"	"2004"	25
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2005"	"2005"	39
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2006"	"2006"	37
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2007"	"2007"	32
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2008"	"2008"	38
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2009"	"2009"	55
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2010"	"2010"	59
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2011"	"2011"	31
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2012"	"2012"	50
	"Thyroid"	"32010"	"Male"	"M"	" Allentown-Bethlehem-Easton, PA-NJ  "	"10900"	"2013"	"2013"	49
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"1999"	"1999"	48
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2000"	"2000"	69
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2001"	"2001"	78
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2002"	"2002"	74
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2003"	"2003"	87
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2004"	"2004"	106
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2005"	"2005"	87
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2006"	"2006"	105
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2007"	"2007"	137
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2008"	"2008"	155
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2009"	"2009"	127
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2010"	"2010"	155
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2011"	"2011"	171
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2012"	"2012"	157
	"Thyroid"	"32010"	"Male"	"M"	" Atlanta-Sandy Springs-Roswell, GA  "	"12060"	"2013"	"2013"	181
	"Thyroid"	"32010"	"Male"	"M"	" Augusta-Richmond County, GA-SC  "	"12260"	"2009"	"2009"	19
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"1999"	"1999"	23
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2000"	"2000"	26
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2001"	"2001"	33
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2002"	"2002"	26
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2003"	"2003"	34
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2004"	"2004"	39
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2005"	"2005"	58
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2006"	"2006"	47
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2007"	"2007"	49
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2008"	"2008"	62
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2009"	"2009"	62
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2010"	"2010"	66
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2011"	"2011"	70
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2012"	"2012"	57
	"Thyroid"	"32010"	"Male"	"M"	" Austin-Round Rock, TX  "	"12420"	"2013"	"2013"	66
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2005"	"2005"	22
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2007"	"2007"	21
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2008"	"2008"	24
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2009"	"2009"	31
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2010"	"2010"	21
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2011"	"2011"	24
	"Thyroid"	"32010"	"Male"	"M"	" Bakersfield, CA  "	"12540"	"2012"	"2012"	26
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"1999"	"1999"	36
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2000"	"2000"	51
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2001"	"2001"	37
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2002"	"2002"	61
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2003"	"2003"	59
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2004"	"2004"	73
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2005"	"2005"	67
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2006"	"2006"	71
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2007"	"2007"	68
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2008"	"2008"	88
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2009"	"2009"	97
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2010"	"2010"	120
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2011"	"2011"	95
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2012"	"2012"	94
	"Thyroid"	"32010"	"Male"	"M"	" Baltimore-Columbia-Towson, MD  "	"12580"	"2013"	"2013"	109
	"Thyroid"	"32010"	"Male"	"M"	" Baton Rouge, LA  "	"12940"	"2008"	"2008"	21
	"Thyroid"	"32010"	"Male"	"M"	" Baton Rouge, LA  "	"12940"	"2010"	"2010"	19
	"Thyroid"	"32010"	"Male"	"M"	" Baton Rouge, LA  "	"12940"	"2011"	"2011"	18
	"Thyroid"	"32010"	"Male"	"M"	" Baton Rouge, LA  "	"12940"	"2012"	"2012"	23
	"Thyroid"	"32010"	"Male"	"M"	" Baton Rouge, LA  "	"12940"	"2013"	"2013"	32
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"1999"	"1999"	20
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2002"	"2002"	24
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2003"	"2003"	26
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2004"	"2004"	24
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2005"	"2005"	17
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2006"	"2006"	25
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2007"	"2007"	25
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2008"	"2008"	32
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2009"	"2009"	32
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2010"	"2010"	24
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2011"	"2011"	28
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2012"	"2012"	22
	"Thyroid"	"32010"	"Male"	"M"	" Birmingham-Hoover, AL  "	"13820"	"2013"	"2013"	30
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2003"	"2003"	16
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2005"	"2005"	17
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2006"	"2006"	19
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2008"	"2008"	23
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2009"	"2009"	24
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2010"	"2010"	30
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2011"	"2011"	19
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2012"	"2012"	22
	"Thyroid"	"32010"	"Male"	"M"	" Boise City, ID  "	"14260"	"2013"	"2013"	23
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"1999"	"1999"	93
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2000"	"2000"	91
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2001"	"2001"	97
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2002"	"2002"	128
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2003"	"2003"	155
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2004"	"2004"	165
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2005"	"2005"	198
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2006"	"2006"	203
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2007"	"2007"	202
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2008"	"2008"	241
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2009"	"2009"	275
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2010"	"2010"	239
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2011"	"2011"	269
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2012"	"2012"	269
	"Thyroid"	"32010"	"Male"	"M"	" Boston-Cambridge-Newton, MA-NH  "	"14460"	"2013"	"2013"	255
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2000"	"2000"	24
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2001"	"2001"	26
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2002"	"2002"	21
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2003"	"2003"	25
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2004"	"2004"	42
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2005"	"2005"	34
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2006"	"2006"	43
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2007"	"2007"	46
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2008"	"2008"	45
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2009"	"2009"	49
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2010"	"2010"	59
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2011"	"2011"	55
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2012"	"2012"	67
	"Thyroid"	"32010"	"Male"	"M"	" Bridgeport-Stamford-Norwalk, CT  "	"14860"	"2013"	"2013"	57
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"1999"	"1999"	21
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2000"	"2000"	33
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2001"	"2001"	21
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2002"	"2002"	24
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2003"	"2003"	21
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2004"	"2004"	30
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2005"	"2005"	42
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2006"	"2006"	34
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2007"	"2007"	42
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2008"	"2008"	44
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2009"	"2009"	42
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2010"	"2010"	44
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2011"	"2011"	64
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2012"	"2012"	56
	"Thyroid"	"32010"	"Male"	"M"	" Buffalo-Cheektowaga-Niagara Falls, NY  "	"15380"	"2013"	"2013"	53
	"Thyroid"	"32010"	"Male"	"M"	" Cape Coral-Fort Myers, FL  "	"15980"	"2009"	"2009"	16
	"Thyroid"	"32010"	"Male"	"M"	" Cape Coral-Fort Myers, FL  "	"15980"	"2012"	"2012"	17
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2006"	"2006"	20
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2007"	"2007"	16
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2009"	"2009"	18
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2010"	"2010"	16
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2011"	"2011"	19
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2012"	"2012"	23
	"Thyroid"	"32010"	"Male"	"M"	" Charleston-North Charleston, SC  "	"16700"	"2013"	"2013"	29
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"1999"	"1999"	21
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2000"	"2000"	27
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2001"	"2001"	19
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2002"	"2002"	30
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2003"	"2003"	32
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2004"	"2004"	41
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2005"	"2005"	43
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2006"	"2006"	72
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2007"	"2007"	67
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2008"	"2008"	62
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2009"	"2009"	82
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2010"	"2010"	74
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2011"	"2011"	77
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2012"	"2012"	71
	"Thyroid"	"32010"	"Male"	"M"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2013"	"2013"	66
	"Thyroid"	"32010"	"Male"	"M"	" Chattanooga, TN-GA  "	"16860"	"2008"	"2008"	20
	"Thyroid"	"32010"	"Male"	"M"	" Chattanooga, TN-GA  "	"16860"	"2011"	"2011"	17
	"Thyroid"	"32010"	"Male"	"M"	" Chattanooga, TN-GA  "	"16860"	"2012"	"2012"	22
